"dataset_name","resultID","runID","assayID","pcrChemistryID","extractID","wellLocation","sampleName","copyNumber","control","userProvidedThresholdValue","CqvaluewithUserThreshold","systemCalculatedThresholdValue","systemCalculatedCqValue","userProvidedCqValue","CqIntensitySystemCalculated","rSquared","Cycle_Number1","Cycle_Number2","Cycle_Number3","Cycle_Number4","Cycle_Number5","Cycle_Number6","Cycle_Number7","Cycle_Number8","Cycle_Number9","Cycle_Number10","Cycle_Number11","Cycle_Number12","Cycle_Number13","Cycle_Number14","Cycle_Number15","Cycle_Number16","Cycle_Number17","Cycle_Number18","Cycle_Number19","Cycle_Number20","Cycle_Number21","Cycle_Number22","Cycle_Number23","Cycle_Number24","Cycle_Number25","Cycle_Number26","Cycle_Number27","Cycle_Number28","Cycle_Number29","Cycle_Number30","Cycle_Number31","Cycle_Number32","Cycle_Number33","Cycle_Number34","Cycle_Number35","Cycle_Number36","Cycle_Number37","Cycle_Number38","Cycle_Number39","Cycle_Number40","Cycle_Number41","Cycle_Number42","Cycle_Number43","Cycle_Number44","Cycle_Number45","Cycle_Number46","Cycle_Number47","Cycle_Number48","Cycle_Number49","Cycle_Number50","Cycle_Number51","Cycle_Number52","Cycle_Number53","Cycle_Number54","Cycle_Number55","Cycle_Number56","Cycle_Number57","Cycle_Number58","Cycle_Number59","Cycle_Number60","Cycle_Number61","Cycle_Number62","Cycle_Number63","Cycle_Number64","Cycle_Number65","Cycle_Number66","Cycle_Number67","Cycle_Number68","Cycle_Number69","Cycle_Number70","runRecordedBy","runDate","runTime","runPlatform","machineID","reactionConditions","reactionVolume","templateAmount","forwardPrimerBatch","reversePrimerBatch","dNTPConcentration","primerConcentration","probeConcentration","Mg2+Concentration","polymeraseBatch","polymeraseConcentrations","thermocyclerParameters","pcrDataNotes","taxonID","establishmentMeans","assayName","assayOwnership","assayDescription","assayCitation","assayDate","geneTarget","geneSymbol","dilutions","replicates","primerR","primerF","probe","ampliconLength (bp)","probeFluorescentTag","dye(s)","quencher","probeModification","kingdom","phylum","class","order","family","genus","subgenus","species","vernacularName","organismScope","replicateID","extractName","analyst","extractionDate","extractionTime","location","extractionMethod","methodCitation","extractionNotes","tubePlateID","frozen","fixed","dnaStorageLocation","extractMethodOfStorage","dnaVolume","quantificationMethod","concentration(ng/ul)","stationID","collectorName","replicateName","collectionDate","collectionTime","storageID","DateOfStorage","methodOfStorage","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","flowRate(m/s)","filterType","filtrationDuration(mins)","volumeFiltered","processLocation","replicationNumber","riparianVegetationPercentageCover","dissolvedOxygen(mg/L)","waterTemperature(C)","pH","TSS(mg/L)","EC(uS/cm)","turbidity(NTU)","discharge","tide","chlorophyl","salinity(ppt)","contaminants(ng/g)","traceMetals(mg/kg)","organicContent(%)","microbialActivity","grainSize","replicateDataNotes","siteID","stationName","decimalLongitude","decimalLatitude","geographicRegionID","locality","estimatedPerimeter","estimatedSurfaceArea(m2)","siteType","siteLength(m2)","projectID","continent","country","stateProvince","municipality","projectCreationDate","projectName","projectRecordedBy","projectOwner","projectContactEmail","projectDescription","InstitutionID","projectDataNotes","standardCurveID","standardCurveName","SCdate","SCrecordedBy","SCdataNotes"
"sadfg",NULL,"A","A","A","AE","C07","99 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.445048","9.577682","9.574735","9.585051","9.58063","9.586525","9.583577","9.59242","9.587998","9.601262","9.624841","9.641052","9.638105","9.664632","9.702948","9.720633","9.741265","9.753055","9.797266","9.809056","9.823793","9.831162","9.848846","9.870952","9.872426","9.870952","9.893058","9.912216","9.924006","9.931374","9.935796","9.944638","9.954954","9.97706","9.963796","9.97706","9.982954","10.000639","10.008008","10.018324",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AE","EE-18-099","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"D","Tzitziki","99 B",2018-06-11,NULL,"EE-18-099",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,20.8,4.51,NULL,NULL,0.01758,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Black Rattle",-65.171061,44.309693,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AF","C08","84 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.19599","9.333046","9.344835","9.352204","9.341888","9.355151","9.35073","9.359572","9.358099","9.386099","9.406731","9.4141","9.415574","9.433258","9.459785","9.47747","9.518734","9.52905","9.549682","9.571788","9.585051","9.595367","9.601262","9.629263","9.626315","9.633684","9.641052","9.672","9.68379","9.694106","9.701475","9.714738","9.722107","9.738318","9.726528","9.739791","9.754528","9.754528","9.766318","9.772213",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AF","EE-18-084","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"B","Tzitziki","84 C",2018-06-11,NULL,"EE-18-084",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,16.2,4.3,NULL,NULL,0.0169,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Peskowesk Br.",-65.188016,44.28381,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AG","C09","85 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.137041","9.294729","9.319782","9.343362","9.337467","9.35073","9.343362","9.355151","9.35073","9.368415","9.369888","9.359572","9.353678","9.361046","9.378731","9.39052","9.419995","9.428837","9.442101","9.459785","9.480417","9.492207","9.495154","9.530524","9.534945","9.548208","9.562945","9.593893","9.614525","9.627789","9.648421","9.667579","9.677895","9.691159","9.691159","9.700001","9.719159","9.720633","9.733896","9.73537",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AG","EE-18-085","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"B","Tzitziki","85 C",2018-06-11,NULL,"EE-18-085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,16.2,4.3,NULL,NULL,0.0169,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Peskowesk Br.",-65.188016,44.28381,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AH","C10","86 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.178305","9.309466","9.312414","9.315361","9.312414","9.306519","9.334519","9.36252","9.346309","9.358099","9.378731","9.381678","9.384626","9.400836","9.415574","9.434732","9.458311","9.480417","9.484838","9.509892","9.524629","9.531997","9.551156","9.571788","9.58063","9.586525","9.610104","9.621894","9.641052","9.652842","9.673474","9.677895","9.700001","9.701475","9.698527","9.713264","9.742739","9.726528","9.753055","9.751581",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AH","EE-18-086","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"B","Tzitziki","86 C",2018-06-11,NULL,"EE-18-086",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,16.2,4.3,NULL,NULL,0.0169,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Peskowesk Br.",-65.188016,44.28381,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AI","C11","87 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","8.963143","9.126725","9.145884","9.162094","9.163568","9.178305","9.173884","9.178305","9.187148","9.204832","9.228412","9.238728","9.238728","9.260833","9.278518","9.28736","9.281465","9.297676","9.31094","9.318308","9.337467","9.330098","9.366941","9.361046","9.371362","9.372836","9.405258","9.408205","9.433258","9.447995","9.458311","9.471575","9.511365","9.527576","9.527576","9.552629","9.58063","9.576209","9.598314","9.607157",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000647",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AI","EE-18-087","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"B","Tzitziki","87 C",2018-06-11,NULL,"EE-18-087",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,16.2,4.3,NULL,NULL,0.0169,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Peskowesk Br.",-65.188016,44.28381,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AJ","C12","88 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","8.703769","8.854088","8.883562","8.901247","8.91451","8.923352","8.933668","8.929247","8.927774","8.942511","8.955774","8.951353","8.945458","8.958722","8.970511","8.970511","8.963143","8.983775","8.997038","9.004407","9.023565","9.016197","9.054513","9.057461","9.070724","9.078093","9.107567","9.119357","9.14441","9.159147","9.169463","9.182726","9.222517","9.231359","9.229885","9.244623","9.275571","9.277044","9.278518","9.288834",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000648",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AJ","EE-18-088","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"B","Tzitziki","88 C",2018-06-11,NULL,"EE-18-088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,16.2,4.3,NULL,NULL,0.0169,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Peskowesk Br.",-65.188016,44.28381,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AK","D01","89 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.717686","9.876847","9.872426","9.884215","9.888637","9.909269","9.919585","9.934322","9.946112","9.982954","10.019797","10.033061","10.037482","10.058114","10.092009","10.092009","10.096431","10.114115","10.136221","10.145063","10.155379","10.148011","10.181906","10.18338","10.187801","10.189275","10.204012","10.224644","10.233486","10.240855","10.237907","10.239381","10.265908","10.280645","10.267382","10.271803","10.292435","10.301277","10.288014","10.302751",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000649",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AK","EE-18-089","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","89 C",2018-06-11,NULL,"EE-18-089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AL","D02","90 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.254939","9.397889","9.417047","9.40231","9.405258","9.405258","9.408205","9.431785","9.443574","9.446522","9.449469","9.446522","9.427363","9.436206","9.464206","9.459785","9.464206","9.461259","9.484838","9.483365","9.484838","9.486312","9.501049","9.515786","9.511365","9.506944","9.520208","9.543787","9.552629","9.564419","9.579156","9.596841","9.605683","9.630736","9.630736","9.644","9.666105","9.680843","9.688211","9.701475",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000650",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AL","EE-18-090","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","90 C",2018-06-11,NULL,"EE-18-090",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AM","D03","91 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.047145","9.201885","9.20778","9.229885","9.226938","9.250517","9.229885","9.251991","9.257886","9.257886","9.275571","9.281465","9.272623","9.282939","9.321256","9.327151","9.343362","9.347783","9.381678","9.39052","9.406731","9.411153","9.421469","9.449469","9.464206","9.464206","9.47747","9.503997","9.52905","9.545261","9.564419","9.585051","9.589472","9.626315","9.617473","9.636631","9.652842","9.673474","9.676421","9.685264",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000651",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AM","EE-18-091","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","91 C",2018-06-11,NULL,"EE-18-091",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AN","D04","92 C","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.328624","9.483365","9.514313","9.530524","9.537892","9.537892","9.523155","9.539366","9.551156","9.555577","9.561472","9.564419","9.55705","9.564419","9.59242","9.589472","9.618947","9.629263","9.657263","9.674948","9.689685","9.704422","9.707369","9.74716","9.75895","9.763371","9.781055","9.813477","9.83853","9.85032","9.870952","9.888637","9.898953","9.915164","9.907795","9.924006","9.932848","9.949059","9.960849","9.95348",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000652",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AN","EE-18-092","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","92 C",2018-06-11,NULL,"EE-18-092",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
